starttime_utc,endtime_utc,starttime_ist,endtime_ist,demand_mwh,solar_mwh,wind_mwh
"2023-10-10 11:00:00","2023-10-10 12:00:00","2023-10-10 12:00:00","2023-10-10 13:00:00","5058.75","150.025","2375.125"
"2023-10-10 12:00:00","2023-10-10 13:00:00","2023-10-10 13:00:00","2023-10-10 14:00:00","4987.75","154.028","2457.375"
"2023-10-10 13:00:00","2023-10-10 14:00:00","2023-10-10 14:00:00","2023-10-10 15:00:00","4986.5","121.959","2646.0"
"2023-10-10 14:00:00","2023-10-10 15:00:00","2023-10-10 15:00:00","2023-10-10 16:00:00","5043.375","76.077","2865.125"
"2023-10-10 15:00:00","2023-10-10 16:00:00","2023-10-10 16:00:00","2023-10-10 17:00:00","5224.5","60.3","3095.25"
"2023-10-10 16:00:00","2023-10-10 17:00:00","2023-10-10 17:00:00","2023-10-10 18:00:00","5369.25","29.148","3147.125"
"2023-10-10 17:00:00","2023-10-10 18:00:00","2023-10-10 18:00:00","2023-10-10 19:00:00","5331.875","3.105","3077.375"
"2023-10-10 18:00:00","2023-10-10 19:00:00","2023-10-10 19:00:00","2023-10-10 20:00:00","5340.25","0.304","2865.375"
"2023-10-10 19:00:00","2023-10-10 20:00:00","2023-10-10 20:00:00","2023-10-10 21:00:00","5073.375","0.32","2438.875"
"2023-10-10 20:00:00","2023-10-10 21:00:00","2023-10-10 21:00:00","2023-10-10 22:00:00","4678.25","0.309","2089.125"
"2023-10-10 21:00:00","2023-10-10 22:00:00","2023-10-10 22:00:00","2023-10-10 23:00:00","4217.125","0.293","1609.5"
"2023-10-10 22:00:00","2023-10-10 23:00:00","2023-10-10 23:00:00","2023-10-11 00:00:00","3840.5","0.279","1347.75"
"2023-10-10 23:00:00","2023-10-11 00:00:00","2023-10-11 00:00:00","2023-10-11 01:00:00","3621.75","0.265","1153.75"
"2023-10-11 00:00:00","2023-10-11 01:00:00","2023-10-11 01:00:00","2023-10-11 02:00:00","3477.125","0.266","936.375"
"2023-10-11 01:00:00","2023-10-11 02:00:00","2023-10-11 02:00:00","2023-10-11 03:00:00","3429.125","0.248","833.875"
"2023-10-11 02:00:00","2023-10-11 03:00:00","2023-10-11 03:00:00","2023-10-11 04:00:00","3377.375","0.243","644.75"
"2023-10-11 03:00:00","2023-10-11 04:00:00","2023-10-11 04:00:00","2023-10-11 05:00:00","3375.875","0.233","537.375"
"2023-10-11 04:00:00","2023-10-11 05:00:00","2023-10-11 05:00:00","2023-10-11 06:00:00","3541.375","0.239","561.375"
"2023-10-11 05:00:00","2023-10-11 06:00:00","2023-10-11 06:00:00","2023-10-11 07:00:00","4022.25","0.26","659.5"
"2023-10-11 06:00:00","2023-10-11 07:00:00","2023-10-11 07:00:00","2023-10-11 08:00:00","4788.0","0.473","529.625"
"2023-10-11 07:00:00","2023-10-11 08:00:00","2023-10-11 08:00:00","2023-10-11 09:00:00","5115.875","11.209","463.25"
"2023-10-11 08:00:00","2023-10-11 09:00:00","2023-10-11 09:00:00","2023-10-11 10:00:00","5215.375","29.238","416.25"
"2023-10-11 09:00:00","2023-10-11 10:00:00","2023-10-11 10:00:00","2023-10-11 11:00:00","5203.5","39.08","453.5"
"2023-10-11 10:00:00","2023-10-11 11:00:00","2023-10-11 11:00:00","2023-10-11 12:00:00","5223.25","55.759","466.875"
"2023-10-11 11:00:00","2023-10-11 12:00:00","2023-10-11 12:00:00","2023-10-11 13:00:00","5253.0","71.05199999999999","503.375"
"2023-10-11 12:00:00","2023-10-11 13:00:00","2023-10-11 13:00:00","2023-10-11 14:00:00","5177.0","77.913","632.875"
"2023-10-11 13:00:00","2023-10-11 14:00:00","2023-10-11 14:00:00","2023-10-11 15:00:00","5127.25","78.607","641.5"
"2023-10-11 14:00:00","2023-10-11 15:00:00","2023-10-11 15:00:00","2023-10-11 16:00:00","5152.875","89.691","612.75"
"2023-10-11 15:00:00","2023-10-11 16:00:00","2023-10-11 16:00:00","2023-10-11 17:00:00","5255.75","91.771","641.75"
"2023-10-11 16:00:00","2023-10-11 17:00:00","2023-10-11 17:00:00","2023-10-11 18:00:00","5406.875","44.423","652.625"
"2023-10-11 17:00:00","2023-10-11 18:00:00","2023-10-11 18:00:00","2023-10-11 19:00:00","5401.125","5.673","667.125"
"2023-10-11 18:00:00","2023-10-11 19:00:00","2023-10-11 19:00:00","2023-10-11 20:00:00","5492.125","0.214","697.75"
"2023-10-11 19:00:00","2023-10-11 20:00:00","2023-10-11 20:00:00","2023-10-11 21:00:00","5248.625","0.245","676.0"
"2023-10-11 20:00:00","2023-10-11 21:00:00","2023-10-11 21:00:00","2023-10-11 22:00:00","4864.5","0.236","578.125"
"2023-10-11 21:00:00","2023-10-11 22:00:00","2023-10-11 22:00:00","2023-10-11 23:00:00","4396.5","0.243","557.0"
"2023-10-11 22:00:00","2023-10-11 23:00:00","2023-10-11 23:00:00","2023-10-12 00:00:00","3977.875","0.243","522.625"
"2023-10-11 23:00:00","2023-10-12 00:00:00","2023-10-12 00:00:00","2023-10-12 01:00:00","3755.5","0.238","439.125"
"2023-10-12 00:00:00","2023-10-12 01:00:00","2023-10-12 01:00:00","2023-10-12 02:00:00","3590.375","0.233","405.75"
"2023-10-12 01:00:00","2023-10-12 02:00:00","2023-10-12 02:00:00","2023-10-12 03:00:00","3541.5","0.225","290.875"
"2023-10-12 02:00:00","2023-10-12 03:00:00","2023-10-12 03:00:00","2023-10-12 04:00:00","3494.875","0.22","239.125"
"2023-10-12 03:00:00","2023-10-12 04:00:00","2023-10-12 04:00:00","2023-10-12 05:00:00","3485.75","0.21","231.875"
"2023-10-12 04:00:00","2023-10-12 05:00:00","2023-10-12 05:00:00","2023-10-12 06:00:00","3618.875","0.201","174.5"
"2023-10-12 05:00:00","2023-10-12 06:00:00","2023-10-12 06:00:00","2023-10-12 07:00:00","4110.5","0.14","124.625"
"2023-10-12 06:00:00","2023-10-12 07:00:00","2023-10-12 07:00:00","2023-10-12 08:00:00","4925.75","1.861","101.75"
"2023-10-12 07:00:00","2023-10-12 08:00:00","2023-10-12 08:00:00","2023-10-12 09:00:00","5236.5","46.501","97.375"
"2023-10-12 08:00:00","2023-10-12 09:00:00","2023-10-12 09:00:00","2023-10-12 10:00:00","5264.625","145.551","104.875"
"2023-10-12 09:00:00","2023-10-12 10:00:00","2023-10-12 10:00:00","2023-10-12 11:00:00","5156.625","247.84400000000002","92.125"
"2023-10-12 10:00:00","2023-10-12 11:00:00","2023-10-12 11:00:00","2023-10-12 12:00:00","5089.0","286.096","131.125"
"2023-10-12 11:00:00","2023-10-12 12:00:00","2023-10-12 12:00:00","2023-10-12 13:00:00","5057.5","301.116","188.5"
"2023-10-12 12:00:00","2023-10-12 13:00:00","2023-10-12 13:00:00","2023-10-12 14:00:00","4997.0","269.43399999999997","242.0"
"2023-10-12 13:00:00","2023-10-12 14:00:00","2023-10-12 14:00:00","2023-10-12 15:00:00","4979.5","218.17700000000002","292.125"
"2023-10-12 14:00:00","2023-10-12 15:00:00","2023-10-12 15:00:00","2023-10-12 16:00:00","5032.0","135.423","330.875"
"2023-10-12 15:00:00","2023-10-12 16:00:00","2023-10-12 16:00:00","2023-10-12 17:00:00","5217.25","70.22800000000001","336.5"
"2023-10-12 16:00:00","2023-10-12 17:00:00","2023-10-12 17:00:00","2023-10-12 18:00:00","5422.625","22.227","326.75"
"2023-10-12 17:00:00","2023-10-12 18:00:00","2023-10-12 18:00:00","2023-10-12 19:00:00","5480.875","2.001","381.25"
"2023-10-12 18:00:00","2023-10-12 19:00:00","2023-10-12 19:00:00","2023-10-12 20:00:00","5530.625","0.359","456.375"
"2023-10-12 19:00:00","2023-10-12 20:00:00","2023-10-12 20:00:00","2023-10-12 21:00:00","5278.125","0.368","489.125"
"2023-10-12 20:00:00","2023-10-12 21:00:00","2023-10-12 21:00:00","2023-10-12 22:00:00","4879.875","0.374","524.125"
"2023-10-12 21:00:00","2023-10-12 22:00:00","2023-10-12 22:00:00","2023-10-12 23:00:00","4417.125","0.361","470.125"
"2023-10-12 22:00:00","2023-10-12 23:00:00","2023-10-12 23:00:00","2023-10-13 00:00:00","4013.625","0.376","411.5"
"2023-10-12 23:00:00","2023-10-13 00:00:00","2023-10-13 00:00:00","2023-10-13 01:00:00","3784.375","0.371","343.625"
"2023-10-13 00:00:00","2023-10-13 01:00:00","2023-10-13 01:00:00","2023-10-13 02:00:00","3638.375","0.374","303.25"
"2023-10-13 01:00:00","2023-10-13 02:00:00","2023-10-13 02:00:00","2023-10-13 03:00:00","3569.875","0.369","298.25"
"2023-10-13 02:00:00","2023-10-13 03:00:00","2023-10-13 03:00:00","2023-10-13 04:00:00","3504.875","0.366","400.375"
"2023-10-13 03:00:00","2023-10-13 04:00:00","2023-10-13 04:00:00","2023-10-13 05:00:00","3504.0","0.365","746.125"
"2023-10-13 04:00:00","2023-10-13 05:00:00","2023-10-13 05:00:00","2023-10-13 06:00:00","3608.5","0.365","1161.875"
"2023-10-13 05:00:00","2023-10-13 06:00:00","2023-10-13 06:00:00","2023-10-13 07:00:00","4074.125","0.344","1550.25"
"2023-10-13 06:00:00","2023-10-13 07:00:00","2023-10-13 07:00:00","2023-10-13 08:00:00","4815.75","1.311","1641.5"
"2023-10-13 07:00:00","2023-10-13 08:00:00","2023-10-13 08:00:00","2023-10-13 09:00:00","5136.25","26.160999999999998","1820.875"
"2023-10-13 08:00:00","2023-10-13 09:00:00","2023-10-13 09:00:00","2023-10-13 10:00:00","5201.75","65.966","2179.75"
"2023-10-13 09:00:00","2023-10-13 10:00:00","2023-10-13 10:00:00","2023-10-13 11:00:00","5100.25","177.021","2459.625"
"2023-10-13 10:00:00","2023-10-13 11:00:00","2023-10-13 11:00:00","2023-10-13 12:00:00","5015.25","227.29500000000002","2756.625"
"2023-10-13 11:00:00","2023-10-13 12:00:00","2023-10-13 12:00:00","2023-10-13 13:00:00","4929.0","170.95","2428.375"
"2023-10-13 12:00:00","2023-10-13 13:00:00","2023-10-13 13:00:00","2023-10-13 14:00:00","4762.625","161.224","2387.875"
"2023-10-13 13:00:00","2023-10-13 14:00:00","2023-10-13 14:00:00","2023-10-13 15:00:00","4686.75","135.755","2285.125"
"2023-10-13 14:00:00","2023-10-13 15:00:00","2023-10-13 15:00:00","2023-10-13 16:00:00","4692.125","128.774","2270.125"
"2023-10-13 15:00:00","2023-10-13 16:00:00","2023-10-13 16:00:00","2023-10-13 17:00:00","4844.25","98.048","2720.5"
"2023-10-13 16:00:00","2023-10-13 17:00:00","2023-10-13 17:00:00","2023-10-13 18:00:00","5064.5","53.656","2804.5"
"2023-10-13 17:00:00","2023-10-13 18:00:00","2023-10-13 18:00:00","2023-10-13 19:00:00","5161.25","4.869","2471.375"
"2023-10-13 18:00:00","2023-10-13 19:00:00","2023-10-13 19:00:00","2023-10-13 20:00:00","5249.5","0.223","2314.5"
"2023-10-13 19:00:00","2023-10-13 20:00:00","2023-10-13 20:00:00","2023-10-13 21:00:00","4988.375","0.256","2059.5"
"2023-10-13 20:00:00","2023-10-13 21:00:00","2023-10-13 21:00:00","2023-10-13 22:00:00","4641.75","0.244","1879.0"
"2023-10-13 21:00:00","2023-10-13 22:00:00","2023-10-13 22:00:00","2023-10-13 23:00:00","4266.5","0.215","1825.875"
"2023-10-13 22:00:00","2023-10-13 23:00:00","2023-10-13 23:00:00","2023-10-14 00:00:00","3933.5","0.178","1678.625"
"2023-10-13 23:00:00","2023-10-14 00:00:00","2023-10-14 00:00:00","2023-10-14 01:00:00","3720.375","0.181","1654.0"
"2023-10-14 00:00:00","2023-10-14 01:00:00","2023-10-14 01:00:00","2023-10-14 02:00:00","3550.25","0.16","1586.125"
"2023-10-14 01:00:00","2023-10-14 02:00:00","2023-10-14 02:00:00","2023-10-14 03:00:00","3459.75","0.179","1517.25"
"2023-10-14 02:00:00","2023-10-14 03:00:00","2023-10-14 03:00:00","2023-10-14 04:00:00","3380.75","0.18","1420.0"
"2023-10-14 03:00:00","2023-10-14 04:00:00","2023-10-14 04:00:00","2023-10-14 05:00:00","3362.5","0.193","1342.0"
"2023-10-14 04:00:00","2023-10-14 05:00:00","2023-10-14 05:00:00","2023-10-14 06:00:00","3427.0","0.2","1272.375"
"2023-10-14 05:00:00","2023-10-14 06:00:00","2023-10-14 06:00:00","2023-10-14 07:00:00","3622.75","0.206","1188.25"
"2023-10-14 06:00:00","2023-10-14 07:00:00","2023-10-14 07:00:00","2023-10-14 08:00:00","3957.75","1.8650000000000002","1364.375"
"2023-10-14 07:00:00","2023-10-14 08:00:00","2023-10-14 08:00:00","2023-10-14 09:00:00","4331.625","49.653","1538.875"
"2023-10-14 08:00:00","2023-10-14 09:00:00","2023-10-14 09:00:00","2023-10-14 10:00:00","4588.625","177.544","1338.875"
"2023-10-14 09:00:00","2023-10-14 10:00:00","2023-10-14 10:00:00","2023-10-14 11:00:00","4633.125","302.021","1187.0"
"2023-10-14 10:00:00","2023-10-14 11:00:00","2023-10-14 11:00:00","2023-10-14 12:00:00","4595.5","337.017","1401.25"
"2023-10-14 11:00:00","2023-10-14 12:00:00","2023-10-14 12:00:00","2023-10-14 13:00:00","4564.125","336.568","1727.125"
"2023-10-14 12:00:00","2023-10-14 13:00:00","2023-10-14 13:00:00","2023-10-14 14:00:00","4507.0","305.625","1759.0"
"2023-10-14 13:00:00","2023-10-14 14:00:00","2023-10-14 14:00:00","2023-10-14 15:00:00","4405.75","255.46200000000002","1713.375"
"2023-10-14 14:00:00","2023-10-14 15:00:00","2023-10-14 15:00:00","2023-10-14 16:00:00","4419.75","227.24699999999999","1761.125"
"2023-10-14 15:00:00","2023-10-14 16:00:00","2023-10-14 16:00:00","2023-10-14 17:00:00","4562.375","154.31199999999998","1777.875"
"2023-10-14 16:00:00","2023-10-14 17:00:00","2023-10-14 17:00:00","2023-10-14 18:00:00","4823.75","58.356","1635.375"
"2023-10-14 17:00:00","2023-10-14 18:00:00","2023-10-14 18:00:00","2023-10-14 19:00:00","5001.75","3.697","1363.875"
"2023-10-14 18:00:00","2023-10-14 19:00:00","2023-10-14 19:00:00","2023-10-14 20:00:00","4991.125","0.203","1146.75"
"2023-10-14 19:00:00","2023-10-14 20:00:00","2023-10-14 20:00:00","2023-10-14 21:00:00","4610.875","0.225","993.625"
"2023-10-14 20:00:00","2023-10-14 21:00:00","2023-10-14 21:00:00","2023-10-14 22:00:00","4333.5","0.231","753.25"
"2023-10-14 21:00:00","2023-10-14 22:00:00","2023-10-14 22:00:00","2023-10-14 23:00:00","4135.375","0.199","611.125"
"2023-10-14 22:00:00","2023-10-14 23:00:00","2023-10-14 23:00:00","2023-10-15 00:00:00","3873.5","0.194","462.75"
"2023-10-14 23:00:00","2023-10-15 00:00:00","2023-10-15 00:00:00","2023-10-15 01:00:00","3703.0","0.179","338.5"
"2023-10-15 00:00:00","2023-10-15 01:00:00","2023-10-15 01:00:00","2023-10-15 02:00:00","3565.125","0.143","272.375"
"2023-10-15 01:00:00","2023-10-15 02:00:00","2023-10-15 02:00:00","2023-10-15 03:00:00","3516.375","0.135","208.0"
"2023-10-15 02:00:00","2023-10-15 03:00:00","2023-10-15 03:00:00","2023-10-15 04:00:00","3419.5","0.104","176.375"
"2023-10-15 03:00:00","2023-10-15 04:00:00","2023-10-15 04:00:00","2023-10-15 05:00:00","3382.75","0.065","141.875"
"2023-10-15 04:00:00","2023-10-15 05:00:00","2023-10-15 05:00:00","2023-10-15 06:00:00","3419.75","0.035","131.75"
"2023-10-15 05:00:00","2023-10-15 06:00:00","2023-10-15 06:00:00","2023-10-15 07:00:00","3547.75","0.02","142.5"
"2023-10-15 06:00:00","2023-10-15 07:00:00","2023-10-15 07:00:00","2023-10-15 08:00:00","3766.25","1.6079999999999999","113.625"
"2023-10-15 07:00:00","2023-10-15 08:00:00","2023-10-15 08:00:00","2023-10-15 09:00:00","4070.375","49.64","95.875"
"2023-10-15 08:00:00","2023-10-15 09:00:00","2023-10-15 09:00:00","2023-10-15 10:00:00","4375.375","176.15800000000002","81.5"
"2023-10-15 09:00:00","2023-10-15 10:00:00","2023-10-15 10:00:00","2023-10-15 11:00:00","4523.25","301.29699999999997","49.125"
"2023-10-15 10:00:00","2023-10-15 11:00:00","2023-10-15 11:00:00","2023-10-15 12:00:00","4557.5","338.909","41.5"
"2023-10-15 11:00:00","2023-10-15 12:00:00","2023-10-15 12:00:00","2023-10-15 13:00:00","4587.375","379.288","56.25"
"2023-10-15 12:00:00","2023-10-15 13:00:00","2023-10-15 13:00:00","2023-10-15 14:00:00","4522.75","377.19599999999997","57.875"
"2023-10-15 13:00:00","2023-10-15 14:00:00","2023-10-15 14:00:00","2023-10-15 15:00:00","4422.0","325.235","63.25"
"2023-10-15 14:00:00","2023-10-15 15:00:00","2023-10-15 15:00:00","2023-10-15 16:00:00","4441.5","241.75099999999998","73.75"
"2023-10-15 15:00:00","2023-10-15 16:00:00","2023-10-15 16:00:00","2023-10-15 17:00:00","4631.125","138.318","84.0"
"2023-10-15 16:00:00","2023-10-15 17:00:00","2023-10-15 17:00:00","2023-10-15 18:00:00","4918.0","38.626000000000005","91.5"
"2023-10-15 17:00:00","2023-10-15 18:00:00","2023-10-15 18:00:00","2023-10-15 19:00:00","5145.75","2.06","157.375"
"2023-10-15 18:00:00","2023-10-15 19:00:00","2023-10-15 19:00:00","2023-10-15 20:00:00","5220.375","0.238","238.5"
"2023-10-15 19:00:00","2023-10-15 20:00:00","2023-10-15 20:00:00","2023-10-15 21:00:00","4938.5","0.204","302.125"
"2023-10-15 20:00:00","2023-10-15 21:00:00","2023-10-15 21:00:00","2023-10-15 22:00:00","4566.375","0.18","368.125"
"2023-10-15 21:00:00","2023-10-15 22:00:00","2023-10-15 22:00:00","2023-10-15 23:00:00","4165.375","0.163","422.125"
"2023-10-15 22:00:00","2023-10-15 23:00:00","2023-10-15 23:00:00","2023-10-16 00:00:00","3786.625","0.174","472.25"
"2023-10-15 23:00:00","2023-10-16 00:00:00","2023-10-16 00:00:00","2023-10-16 01:00:00","3604.25","0.178","514.625"
"2023-10-16 00:00:00","2023-10-16 01:00:00","2023-10-16 01:00:00","2023-10-16 02:00:00","3476.875","0.138","544.5"
"2023-10-16 01:00:00","2023-10-16 02:00:00","2023-10-16 02:00:00","2023-10-16 03:00:00","3441.75","0.159","568.125"
"2023-10-16 02:00:00","2023-10-16 03:00:00","2023-10-16 03:00:00","2023-10-16 04:00:00","3396.125","0.175","596.75"
"2023-10-16 03:00:00","2023-10-16 04:00:00","2023-10-16 04:00:00","2023-10-16 05:00:00","3377.375","0.164","604.125"
"2023-10-16 04:00:00","2023-10-16 05:00:00","2023-10-16 05:00:00","2023-10-16 06:00:00","3516.375","0.16","635.25"
"2023-10-16 05:00:00","2023-10-16 06:00:00","2023-10-16 06:00:00","2023-10-16 07:00:00","4016.5","0.151","678.75"
"2023-10-16 06:00:00","2023-10-16 07:00:00","2023-10-16 07:00:00","2023-10-16 08:00:00","4881.875","0.499","788.5"
"2023-10-16 07:00:00","2023-10-16 08:00:00","2023-10-16 08:00:00","2023-10-16 09:00:00","5275.625","27.723000000000003","893.25"
"2023-10-16 08:00:00","2023-10-16 09:00:00","2023-10-16 09:00:00","2023-10-16 10:00:00","5404.5","91.199","922.5"
"2023-10-16 09:00:00","2023-10-16 10:00:00","2023-10-16 10:00:00","2023-10-16 11:00:00","5381.625","187.061","812.75"
"2023-10-16 10:00:00","2023-10-16 11:00:00","2023-10-16 11:00:00","2023-10-16 12:00:00","5324.625","260.013","740.25"
"2023-10-16 11:00:00","2023-10-16 12:00:00","2023-10-16 12:00:00","2023-10-16 13:00:00","5277.125","279.492","840.0"
"2023-10-16 12:00:00","2023-10-16 13:00:00","2023-10-16 13:00:00","2023-10-16 14:00:00","5130.375","300.116","953.125"
"2023-10-16 13:00:00","2023-10-16 14:00:00","2023-10-16 14:00:00","2023-10-16 15:00:00","5063.625","262.76099999999997","1040.625"
"2023-10-16 14:00:00","2023-10-16 15:00:00","2023-10-16 15:00:00","2023-10-16 16:00:00","5103.375","204.829","1057.75"
"2023-10-16 15:00:00","2023-10-16 16:00:00","2023-10-16 16:00:00","2023-10-16 17:00:00","5297.125","128.248","1016.875"
"2023-10-16 16:00:00","2023-10-16 17:00:00","2023-10-16 17:00:00","2023-10-16 18:00:00","5516.375","35.202","982.5"
"2023-10-16 17:00:00","2023-10-16 18:00:00","2023-10-16 18:00:00","2023-10-16 19:00:00","5578.125","2.082","1124.875"
"2023-10-16 18:00:00","2023-10-16 19:00:00","2023-10-16 19:00:00","2023-10-16 20:00:00","5602.875","0.29","1312.875"
"2023-10-16 19:00:00","2023-10-16 20:00:00","2023-10-16 20:00:00","2023-10-16 21:00:00","5324.0","0.274","1464.5"
"2023-10-16 20:00:00","2023-10-16 21:00:00","2023-10-16 21:00:00","2023-10-16 22:00:00","4941.0","0.261","1663.75"
"2023-10-16 21:00:00","2023-10-16 22:00:00","2023-10-16 22:00:00","2023-10-16 23:00:00","4433.5","0.24","1813.625"
"2023-10-16 22:00:00","2023-10-16 23:00:00","2023-10-16 23:00:00","2023-10-17 00:00:00","4019.0","0.21","1874.125"
"2023-10-16 23:00:00","2023-10-17 00:00:00","2023-10-17 00:00:00","2023-10-17 01:00:00","3804.75","0.198","1816.625"
"2023-10-17 00:00:00","2023-10-17 01:00:00","2023-10-17 01:00:00","2023-10-17 02:00:00","3659.625","0.206","1966.375"
"2023-10-17 01:00:00","2023-10-17 02:00:00","2023-10-17 02:00:00","2023-10-17 03:00:00","3614.5","0.208","2115.875"
"2023-10-17 02:00:00","2023-10-17 03:00:00","2023-10-17 03:00:00","2023-10-17 04:00:00","3576.5","0.204","2122.0"
"2023-10-17 03:00:00","2023-10-17 04:00:00","2023-10-17 04:00:00","2023-10-17 05:00:00","3571.625","0.195","2149.5"
"2023-10-17 04:00:00","2023-10-17 05:00:00","2023-10-17 05:00:00","2023-10-17 06:00:00","3683.125","0.165","2227.625"
"2023-10-17 05:00:00","2023-10-17 06:00:00","2023-10-17 06:00:00","2023-10-17 07:00:00","4199.5","0.155","2379.875"
"2023-10-17 06:00:00","2023-10-17 07:00:00","2023-10-17 07:00:00","2023-10-17 08:00:00","5019.25","0.404","2663.75"
"2023-10-17 07:00:00","2023-10-17 08:00:00","2023-10-17 08:00:00","2023-10-17 09:00:00","5360.0","18.282","2955.0"
"2023-10-17 08:00:00","2023-10-17 09:00:00","2023-10-17 09:00:00","2023-10-17 10:00:00","5458.625","61.243","3132.125"
"2023-10-17 09:00:00","2023-10-17 10:00:00","2023-10-17 10:00:00","2023-10-17 11:00:00","5410.25","104.16300000000001","3164.625"
"2023-10-17 10:00:00","2023-10-17 11:00:00","2023-10-17 11:00:00","2023-10-17 12:00:00","5425.375","114.90299999999999","3281.375"
"2023-10-17 11:00:00","2023-10-17 12:00:00","2023-10-17 12:00:00","2023-10-17 13:00:00","5438.875","102.755","3458.25"
"2023-10-17 12:00:00","2023-10-17 13:00:00","2023-10-17 13:00:00","2023-10-17 14:00:00","5360.125","91.711","3613.125"
"2023-10-17 13:00:00","2023-10-17 14:00:00","2023-10-17 14:00:00","2023-10-17 15:00:00","5319.625","76.979","3704.875"
"2023-10-17 14:00:00","2023-10-17 15:00:00","2023-10-17 15:00:00","2023-10-17 16:00:00","5402.125","51.272","3859.25"
"2023-10-17 15:00:00","2023-10-17 16:00:00","2023-10-17 16:00:00","2023-10-17 17:00:00","5588.375","29.205","3995.875"
"2023-10-17 16:00:00","2023-10-17 17:00:00","2023-10-17 17:00:00","2023-10-17 18:00:00","5773.0","7.82","4003.125"
"2023-10-17 17:00:00","2023-10-17 18:00:00","2023-10-17 18:00:00","2023-10-17 19:00:00","5824.0","0.219","3975.125"
"2023-10-17 18:00:00","2023-10-17 19:00:00","2023-10-17 19:00:00","2023-10-17 20:00:00","5707.125","0.125","3842.875"
"2023-10-17 19:00:00","2023-10-17 20:00:00","2023-10-17 20:00:00","2023-10-17 21:00:00","5383.5","0.11","3862.5"
"2023-10-17 20:00:00","2023-10-17 21:00:00","2023-10-17 21:00:00","2023-10-17 22:00:00","4989.0","0.1","3796.375"
